#---it-------t--------ee2m------aa2m------emag------EEGW------hrms------brms------erms------EEEM------bmax------nlin0------nlin1------nlin2---
      0     -0.900 2.865E-12 1.439E-15 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.0000E+00 0.0000E+00 6.3300E-07
     20     -0.800 2.170E-10 3.069E-13 6.445E-09 1.154E-18 6.205E-11 7.209E-06 2.088E-05 2.439E-10 2.546E-05 3.3571E-14 5.3845E-14 -9.9387E-06
     40     -0.700 6.792E-09 2.058E-11 1.567E-07 4.998E-16 1.853E-09 3.554E-05 1.154E-04 7.285E-09 1.179E-04 1.8227E-12 9.8786E-12 5.7612E-05
     60     -0.600 8.226E-08 4.384E-10 1.784E-06 4.143E-14 2.232E-08 1.199E-04 3.984E-04 8.654E-08 3.718E-04 5.6547E-11 4.4555E-10 3.0625E-04
     80     -0.500 5.760E-07 4.778E-09 1.215E-05 1.279E-12 1.555E-07 3.130E-04 1.047E-03 5.969E-07 9.587E-04 9.1198E-10 8.7031E-09 7.7413E-04
    100     -0.400 2.833E-06 3.380E-08 5.880E-05 2.099E-11 7.576E-07 6.885E-04 2.307E-03 2.897E-06 2.145E-03 8.3398E-09 9.8711E-08 1.5523E-03
    120     -0.300 1.090E-05 1.770E-07 2.236E-04 2.210E-10 2.866E-06 1.343E-03 4.498E-03 1.102E-05 4.424E-03 5.2792E-08 7.6743E-07 2.7690E-03
    140     -0.200 3.500E-05 7.428E-07 7.110E-04 1.729E-09 9.101E-06 2.394E-03 8.025E-03 3.507E-05 7.785E-03 3.1953E-07 4.5261E-06 4.7230E-03
    160     -0.100 9.787E-05 2.632E-06 1.969E-03 1.067E-08 2.541E-05 3.984E-03 1.338E-02 9.742E-05 1.220E-02 1.7274E-06 2.1654E-05 8.5558E-03
    180     -0.000 2.452E-04 8.155E-06 4.890E-03 5.475E-08 6.388E-05 6.279E-03 2.115E-02 2.433E-04 1.773E-02 7.9573E-06 8.8035E-05 1.5607E-02
    200      0.100 5.620E-04 2.267E-05 1.114E-02 2.313E-07 1.460E-04 9.477E-03 3.201E-02 5.573E-04 2.551E-02 3.1098E-05 3.1413E-04 2.6875E-02
    220      0.200 1.196E-03 5.757E-05 2.365E-02 9.030E-07 3.104E-04 1.381E-02 4.676E-02 1.189E-03 3.699E-02 1.0394E-04 1.0064E-03 4.3316E-02
    240      0.300 2.390E-03 1.355E-04 4.735E-02 3.184E-06 6.273E-04 1.954E-02 6.627E-02 2.387E-03 5.059E-02 3.0042E-04 2.9438E-03 6.5660E-02
    260      0.400 4.526E-03 2.989E-04 9.024E-02 1.023E-05 1.209E-03 2.697E-02 9.151E-02 4.551E-03 6.580E-02 7.8598E-04 7.9611E-03 9.4648E-02
    280      0.500 8.183E-03 6.232E-04 1.649E-01 2.892E-05 2.215E-03 3.647E-02 1.235E-01 8.296E-03 8.636E-02 1.9929E-03 2.0103E-02 1.3109E-01
    300      0.600 1.421E-02 1.237E-03 2.908E-01 7.950E-05 3.882E-03 4.842E-02 1.635E-01 1.453E-02 1.130E-01 5.0409E-03 4.7767E-02 1.7560E-01
    320      0.700 2.380E-02 2.352E-03 4.964E-01 2.076E-04 6.609E-03 6.327E-02 2.125E-01 2.459E-02 1.456E-01 1.2522E-02 1.0746E-01 2.2885E-01
    340      0.800 3.863E-02 4.303E-03 8.236E-01 5.117E-04 1.096E-02 8.149E-02 2.720E-01 4.031E-02 1.927E-01 2.9664E-02 2.3009E-01 2.9169E-01
    360      0.900 6.094E-02 7.606E-03 1.332E+00 1.194E-03 1.772E-02 1.036E-01 3.432E-01 6.426E-02 2.515E-01 6.6297E-02 4.7092E-01 3.6566E-01
    380      1.000 9.369E-02 1.304E-02 2.103E+00 2.650E-03 2.793E-02 1.302E-01 4.275E-01 9.986E-02 3.224E-01 1.4088E-01 9.2480E-01 4.5268E-01
    400      1.100 1.407E-01 2.172E-02 3.250E+00 2.096E-03 3.973E-02 1.619E-01 5.263E-01 1.516E-01 4.061E-01 0.0000E+00 0.0000E+00 5.5465E-01
    420      1.200 2.069E-01 3.529E-02 4.925E+00 1.487E-03 4.947E-02 1.993E-01 6.412E-01 2.254E-01 5.039E-01 0.0000E+00 0.0000E+00 6.7310E-01
    440      1.300 2.983E-01 5.601E-02 7.332E+00 1.099E-03 5.694E-02 2.431E-01 7.735E-01 3.287E-01 6.171E-01 0.0000E+00 0.0000E+00 8.0782E-01
    460      1.400 4.223E-01 8.702E-02 1.074E+01 9.635E-04 6.218E-02 2.943E-01 9.248E-01 4.709E-01 7.469E-01 0.0000E+00 0.0000E+00 9.5690E-01
    480      1.500 5.880E-01 1.326E-01 1.549E+01 1.029E-03 6.547E-02 3.534E-01 1.096E+00 6.635E-01 8.951E-01 0.0000E+00 0.0000E+00 1.1170E+00
