 -0.885000000000000     
  1.144794-138  1.327495-143  5.467249-143  9.288018-143  1.923919-142  3.292142-142  3.902182-142  5.276533-142
  6.923961-142  1.016333-141  1.074443-141  1.267717-141  1.549284-141  1.839834-141  2.135194-141  2.206726-141
  2.804157-141  3.070899-141  3.424946-141  3.603004-141  4.111903-141  4.652483-141  4.736066-141  5.209125-141
  5.560814-141  6.348521-141  6.630050-141  6.948442-141  7.511513-141  7.932523-141  8.315192-141  9.004215-141
  9.049894-141  1.002807-140  1.053097-140  1.072613-140  1.140683-140  1.184089-140  1.260476-140  1.277833-140
  1.340168-140  1.418313-140  1.439422-140  1.512955-140  1.533630-140  1.640540-140  1.626362-140  1.693050-140
  1.778633-140  1.845046-140  1.887394-140  1.900765-140  1.986857-140  2.028988-140  2.060317-140  2.109766-140
  2.153691-140  2.241566-140  2.270300-140  2.292104-140  2.365147-140  2.407861-140  2.473130-140  2.442236-140
  2.538431-140  2.629225-140  2.602059-140  2.676516-140  2.672655-140  2.765726-140  2.755432-140  2.768296-140
  2.862776-140  2.860899-140  2.941485-140  2.913328-140  2.977069-140  3.011503-140  3.009081-140  3.059645-140
  3.059042-140  3.139581-140  3.128624-140  3.154901-140  3.140557-140  3.212620-140  3.230036-140  3.204575-140
  3.244020-140  3.264936-140  3.292105-140  3.272374-140  3.300610-140  3.293784-140  3.298046-140  3.284610-140
  3.310848-140  3.334571-140  3.374392-140  3.301037-140  3.326220-140  3.319549-140  3.327427-140  3.341960-140
  3.268817-140  3.358422-140  3.295340-140  3.300111-140  3.289354-140  3.315785-140  3.257191-140  3.233153-140
  3.253029-140  3.231873-140  3.232985-140  3.180656-140  3.204863-140  3.178031-140  3.128149-140  3.108665-140
  3.121079-140  3.097204-140  3.068543-140  3.051142-140  3.017258-140  3.032669-140  2.954478-140  2.946416-140
  2.915611-140  2.924825-140  2.876842-140  2.829438-140  2.844374-140  2.783941-140  2.769465-140  2.716649-140
  2.710691-140  2.698119-140  2.626915-140  2.605456-140  2.588416-140  2.560281-140  2.538605-140  2.473694-140
  2.466025-140  2.438279-140  2.412078-140  2.368542-140  2.349519-140  2.320620-140  2.276381-140  2.240990-140
  2.212154-140  2.186675-140  2.170553-140  2.112725-140  2.095405-140  2.073148-140  2.033817-140  1.996512-140
  1.978303-140  1.970133-140  1.907322-140  1.902990-140  1.858007-140  1.850899-140  1.799063-140  1.794377-140
  1.761493-140  1.732572-140  1.726195-140  1.680432-140  1.658479-140  1.638839-140  1.621829-140  1.576375-140
  1.573576-140  1.550098-140  1.534036-140  1.503374-140  1.484945-140  1.471557-140  1.441434-140  1.427805-140
  1.407067-140  1.391888-140  1.371092-140  1.356357-140  1.336022-140  1.322173-140  1.295939-140  1.290785-140
  1.275932-140  1.258419-140  1.249190-140  1.229169-140  1.221778-140  1.203548-140  1.194733-140  1.179345-140
  1.167897-140  1.160801-140  1.152254-140  1.133774-140  1.127627-140  1.124131-140  1.104485-140  1.104201-140
  1.094904-140  1.090746-140  1.079878-140  1.069262-140  1.064791-140  1.060708-140  1.056150-140  1.042839-140
  1.044147-140  1.043713-140  1.033327-140  1.033684-140  1.028441-140  1.031958-140  1.020391-140  1.021538-140
  1.016723-140  1.023268-140  1.020431-140  1.015080-140  1.017730-140  1.020381-140  1.016829-140  1.013457-140
  1.023089-140  1.021049-140  1.026231-140  1.015528-140  1.027928-140  1.028046-140  1.031141-140  1.036206-140
  1.036993-140  1.043473-140  1.046947-140  1.049402-140  1.057532-140  1.060041-140  1.064616-140  1.067944-140
  1.076734-140  1.082459-140  1.088785-140  1.094757-140  1.103069-140  1.109746-140  1.114364-140  1.119231-140
 -0.875000000000000     
  1.761387-134  2.557295-139  1.082395-138  1.785184-138  3.896672-138  6.655015-138  8.069777-138  1.068398-137
  1.401359-137  2.059553-137  2.227634-137  2.542524-137  3.127441-137  3.721985-137  4.290395-137  4.440473-137
  5.675651-137  6.123070-137  6.934516-137  7.213357-137  8.258123-137  9.266978-137  9.640162-137  1.049792-136
  1.121140-136  1.273943-136  1.334421-136  1.398511-136  1.494603-136  1.582577-136  1.662135-136  1.784204-136
  1.817274-136  2.008984-136  2.103707-136  2.128660-136  2.288194-136  2.351027-136  2.494226-136  2.519956-136
  2.643302-136  2.786442-136  2.830635-136  2.965708-136  3.014588-136  3.207147-136  3.174891-136  3.298747-136
  3.438549-136  3.553544-136  3.633724-136  3.663216-136  3.795293-136  3.878609-136  3.915974-136  4.008320-136
  4.078694-136  4.247977-136  4.268933-136  4.306605-136  4.447139-136  4.495395-136  4.587720-136  4.546554-136
  4.681757-136  4.829237-136  4.771617-136  4.897695-136  4.876841-136  5.013245-136  4.979089-136  4.973478-136
  5.126567-136  5.092733-136  5.225138-136  5.154464-136  5.245206-136  5.276369-136  5.254933-136  5.308203-136
  5.301884-136  5.412772-136  5.375021-136  5.376344-136  5.325419-136  5.446385-136  5.425191-136  5.364718-136
  5.403971-136  5.413490-136  5.418099-136  5.382586-136  5.377051-136  5.342455-136  5.326158-136  5.270248-136
  5.307026-136  5.306511-136  5.327538-136  5.193719-136  5.208269-136  5.167372-136  5.146910-136  5.124934-136
  4.999854-136  5.115759-136  4.985457-136  4.963118-136  4.921361-136  4.925781-136  4.817678-136  4.750939-136
  4.753928-136  4.692746-136  4.656681-136  4.562212-136  4.567635-136  4.505907-136  4.401698-136  4.353779-136
  4.339593-136  4.281662-136  4.221060-136  4.167464-136  4.094389-136  4.096086-136  3.964696-136  3.928872-136
  3.870525-136  3.853422-136  3.768114-136  3.687962-136  3.686709-136  3.586045-136  3.546563-136  3.461961-136
  3.434536-136  3.398488-136  3.297693-136  3.249868-136  3.213855-136  3.159890-136  3.120485-136  3.026371-136
  2.998664-136  2.954269-136  2.906077-136  2.846328-136  2.811155-136  2.767043-136  2.703576-136  2.652452-136
  2.610347-136  2.570888-136  2.542976-136  2.470836-136  2.448888-136  2.415038-136  2.364167-136  2.316975-136
  2.294526-136  2.279984-136  2.209993-136  2.203007-136  2.149131-136  2.145491-136  2.086308-136  2.078720-136
  2.043156-136  2.010930-136  2.004208-136  1.956073-136  1.938968-136  1.917729-136  1.905838-136  1.861523-136
  1.862442-136  1.842825-136  1.828915-136  1.802275-136  1.786502-136  1.784200-136  1.756876-136  1.749964-136
  1.732516-136  1.725468-136  1.709735-136  1.703125-136  1.690570-136  1.683255-136  1.665147-136  1.672008-136
  1.665136-136  1.654466-136  1.656516-136  1.644919-136  1.646231-136  1.635455-136  1.638485-136  1.634686-136
  1.629703-136  1.632394-136  1.636339-136  1.625276-136  1.631522-136  1.641536-136  1.626199-136  1.640921-136
  1.642199-136  1.651768-136  1.645763-136  1.644987-136  1.650203-136  1.655461-136  1.665353-136  1.658807-136
  1.669967-136  1.682291-136  1.676341-136  1.691429-136  1.691178-136  1.711256-136  1.704804-136  1.716394-136
  1.714416-136  1.736918-136  1.739519-136  1.738523-136  1.753231-136  1.767844-136  1.768217-136  1.764870-136
  1.789057-136  1.794131-136  1.808126-136  1.794834-136  1.822909-136  1.824329-136  1.832409-136  1.844385-136
  1.851653-136  1.864679-136  1.870869-136  1.879273-136  1.893107-136  1.898090-136  1.904446-136  1.909538-136
  1.923344-136  1.931764-136  1.939540-136  1.948450-136  1.964790-136  1.967102-136  1.973421-136  1.979732-136
 -0.865000000000000     
  1.268884-131  3.839767-136  1.560677-135  2.643923-135  5.657951-135  9.671662-135  1.148997-134  1.532104-134
  1.987167-134  2.945139-134  3.187622-134  3.554604-134  4.465615-134  5.269524-134  5.988002-134  6.142064-134
  7.863324-134  8.406379-134  9.488481-134  9.831822-134  1.114750-133  1.250238-133  1.303788-133  1.406630-133
  1.496714-133  1.681907-133  1.758505-133  1.840359-133  1.940567-133  2.043121-133  2.147533-133  2.284936-133
  2.338604-133  2.540035-133  2.651584-133  2.664231-133  2.874524-133  2.903563-133  3.048876-133  3.063604-133
  3.228464-133  3.341571-133  3.374311-133  3.519432-133  3.547993-133  3.747079-133  3.682249-133  3.787156-133
  3.905455-133  4.009584-133  4.069862-133  4.081602-133  4.180734-133  4.251174-133  4.242809-133  4.314171-133
  4.359706-133  4.513578-133  4.460581-133  4.482123-133  4.596322-133  4.590646-133  4.623830-133  4.565513-133
  4.636086-133  4.748386-133  4.647579-133  4.733408-133  4.657418-133  4.741055-133  4.669562-133  4.614110-133
  4.715897-133  4.630173-133  4.697973-133  4.583110-133  4.623660-133  4.610799-133  4.536547-133  4.534015-133
  4.493263-133  4.525526-133  4.451747-133  4.406850-133  4.316609-133  4.371454-133  4.289238-133  4.203107-133
  4.194138-133  4.149470-133  4.105552-133  4.037587-133  3.979531-133  3.924362-133  3.870537-133  3.784924-133
  3.774310-133  3.724925-133  3.704724-133  3.573144-133  3.544766-133  3.479914-133  3.430960-133  3.369373-133
  3.254534-133  3.301091-133  3.180846-133  3.133399-133  3.078852-133  3.046513-133  2.951225-133  2.882768-133
  2.860855-133  2.796091-133  2.747775-133  2.666590-133  2.646757-133  2.600608-133  2.515550-133  2.465039-133
